id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
84441,52,BlockedShot,1.0487999649047852,0.26861999435424805,0.0652130022644996,Rodrigo,h,2381,SetPiece,2015,LeftFoot,1416,Valencia,Deportivo La Coruna,1,1,2015-08-30 22:30:00,,None
85793,30,MissedShots,1.0568500175476074,0.3522399887084961,0.1333709955215454,Rodrigo,h,2381,SetPiece,2015,Head,1431,Valencia,Real Betis,0,0,2015-09-19 20:15:00,Daniel Parejo,Cross
85804,73,BlockedShot,1.0303999824523924,0.40921999435424805,0.1220719963312149,Rodrigo,h,2381,OpenPlay,2015,LeftFoot,1431,Valencia,Real Betis,0,0,2015-09-19 20:15:00,Zakaria Bakkali,Pass
85175,15,SavedShot,1.0212000350952148,0.2812,0.3331159949302673,Rodrigo,a,2381,OpenPlay,2015,RightFoot,1439,Espanyol,Valencia,1,0,2015-09-22 22:00:00,Zakaria Bakkali,Pass
85185,47,SavedShot,1.05225,0.4151399887084961,0.0813682004809379,Rodrigo,a,2381,OpenPlay,2015,Head,1439,Espanyol,Valencia,1,0,2015-09-22 22:00:00,José Gayá,Cross
84852,91,SavedShot,1.0062499999999999,0.26121999435424803,0.0995118990540504,Rodrigo,h,2381,OpenPlay,2015,LeftFoot,1449,Valencia,Granada,1,0,2015-09-25 22:30:00,Sofiane Feghouli,Pass
85400,86,SavedShot,1.0396000175476072,0.19758000564575195,0.0322222001850605,Rodrigo,a,2381,OpenPlay,2015,LeftFoot,1466,Athletic Club,Valencia,3,1,2015-10-04 18:00:00,,None
86623,3,MissedShots,1.008549964904785,0.29451999435424797,0.009333879686892,Rodrigo,a,2381,SetPiece,2015,Head,1487,Atletico Madrid,Valencia,2,1,2015-10-25 23:30:00,Daniel Parejo,Aerial
86627,19,MissedShots,1.01775,0.17538000564575193,0.0318752005696296,Rodrigo,a,2381,OpenPlay,2015,LeftFoot,1487,Atletico Madrid,Valencia,2,1,2015-10-25 23:30:00,Danilo,Chipped
86969,19,ShotOnPost,1.0959500350952145,0.40848000564575193,0.5284810066223145,Rodrigo,a,2381,FromCorner,2015,LeftFoot,1584,Real Sociedad,Valencia,2,0,2016-01-10 19:00:00,Shkodran Mustafi,Pass
86973,33,MissedShots,0.9912999649047851,0.5490799774169922,0.0277948006987571,Rodrigo,a,2381,OpenPlay,2015,LeftFoot,1584,Real Sociedad,Valencia,2,0,2016-01-10 19:00:00,Rodrigo de Paul,Pass
88814,24,SavedShot,0.9625499649047851,0.5601799774169922,0.0214614998549222,Rodrigo,h,2381,OpenPlay,2015,LeftFoot,1592,Valencia,Rayo Vallecano,2,2,2016-01-17 15:00:00,André Gomes,BallRecovery
88817,39,MissedShots,1.0108500175476074,0.45436001129150394,0.0619332008063793,Rodrigo,h,2381,OpenPlay,2015,LeftFoot,1592,Valencia,Rayo Vallecano,2,2,2016-01-17 15:00:00,,None
88826,57,SavedShot,1.0212000350952148,0.2397600112915039,0.0798095986247062,Rodrigo,h,2381,OpenPlay,2015,RightFoot,1592,Valencia,Rayo Vallecano,2,2,2016-01-17 15:00:00,Álvaro Negredo,Pass
88829,64,MissedShots,0.86825,0.3811,0.0124477995559573,Rodrigo,h,2381,OpenPlay,2015,LeftFoot,1592,Valencia,Rayo Vallecano,2,2,2016-01-17 15:00:00,,Aerial
88831,66,BlockedShot,0.8866499824523925,0.37443998870849604,0.0228541009128093,Rodrigo,h,2381,OpenPlay,2015,LeftFoot,1592,Valencia,Rayo Vallecano,2,2,2016-01-17 15:00:00,,Rebound
88834,71,SavedShot,0.9924500350952148,0.33891999435424797,0.0293866991996765,Rodrigo,h,2381,OpenPlay,2015,Head,1592,Valencia,Rayo Vallecano,2,2,2016-01-17 15:00:00,André Gomes,Cross
89536,81,MissedShots,1.0648999824523924,0.3988600112915039,0.3692910075187683,Rodrigo,h,2381,OpenPlay,2015,Head,1614,Valencia,Sporting Gijon,0,1,2016-01-31 19:00:00,Zakaria Bakkali,Cross
89330,80,MissedShots,0.9234500350952148,0.40403998870849606,0.0421084985136985,Rodrigo,a,2381,OpenPlay,2015,LeftFoot,1624,Real Betis,Valencia,1,0,2016-02-07 19:00:00,,None
89332,92,SavedShot,1.025799964904785,0.33078000564575194,0.4332959949970245,Rodrigo,a,2381,OpenPlay,2015,LeftFoot,1624,Real Betis,Valencia,1,0,2016-02-07 19:00:00,Álvaro Negredo,Throughball
89688,23,BlockedShot,0.9912999649047851,0.2701,0.0666451975703239,Rodrigo,h,2381,OpenPlay,2015,LeftFoot,1631,Valencia,Espanyol,2,1,2016-02-13 23:30:00,Sofiane Feghouli,BallTouch
91863,72,BlockedShot,0.9774999999999999,0.26491999435424807,0.062534399330616,Rodrigo,a,2381,OpenPlay,2015,LeftFoot,1662,Malaga,Valencia,1,2,2016-03-02 23:00:00,Paco Alcácer,Pass
91866,84,MissedShots,1.1166499824523926,0.20720000000000002,0.0711520984768867,Rodrigo,a,2381,OpenPlay,2015,RightFoot,1662,Malaga,Valencia,1,2,2016-03-02 23:00:00,Daniel Parejo,Pass
90579,6,BlockedShot,0.8889500350952148,0.185,0.0122181996703147,Rodrigo,h,2381,OpenPlay,2015,LeftFoot,1697,Valencia,Celta Vigo,0,2,2016-03-20 21:15:00,,Rebound
90586,39,SavedShot,1.1028500175476075,0.176859997177124,0.0386699996888637,Rodrigo,h,2381,FromCorner,2015,LeftFoot,1697,Valencia,Celta Vigo,0,2,2016-03-20 21:15:00,André Gomes,Pass
90591,47,MissedShots,0.9407000350952147,0.3293,0.0413586981594562,Rodrigo,h,2381,FromCorner,2015,RightFoot,1697,Valencia,Celta Vigo,0,2,2016-03-20 21:15:00,,None
90595,61,SavedShot,0.9763500175476074,0.202019994354248,0.0313868001103401,Rodrigo,h,2381,OpenPlay,2015,LeftFoot,1697,Valencia,Celta Vigo,0,2,2016-03-20 21:15:00,Paco Alcácer,Pass
90596,66,SavedShot,1.0223500175476072,0.22421999435424805,0.0386245995759964,Rodrigo,h,2381,OpenPlay,2015,RightFoot,1697,Valencia,Celta Vigo,0,2,2016-03-20 21:15:00,Paco Alcácer,Pass
91808,2,Goal,1.1074500350952146,0.35519999999999996,0.5806090235710144,Rodrigo,a,2381,OpenPlay,2015,LeftFoot,1701,Las Palmas,Valencia,2,1,2016-04-02 20:15:00,,Interception
91822,71,SavedShot,0.9292000350952148,0.5461200225830078,0.018877500668168,Rodrigo,a,2381,OpenPlay,2015,RightFoot,1701,Las Palmas,Valencia,2,1,2016-04-02 20:15:00,André Gomes,BallTouch
91205,16,BlockedShot,0.9234500350952148,0.3707399887084961,0.0358050987124443,Rodrigo,h,2381,FromCorner,2015,LeftFoot,1715,Valencia,Sevilla,2,1,2016-04-10 18:00:00,,None
90674,16,MissedShots,0.9498999824523925,0.3603800056457519,0.0617306008934974,Rodrigo,a,2381,OpenPlay,2015,LeftFoot,1728,Barcelona,Valencia,1,2,2016-04-17 22:30:00,Enzo Pérez,Pass
91795,29,MissedShots,1.0798500175476076,0.21978000564575192,0.0758572965860366,Rodrigo,h,2381,OpenPlay,2015,RightFoot,1732,Valencia,Eibar,4,0,2016-04-20 22:45:00,Paco Alcácer,Pass
92092,40,MissedShots,1.0602999649047853,0.40403998870849606,0.0815387964248657,Rodrigo,h,2381,OpenPlay,2015,LeftFoot,1757,Valencia,Villarreal,0,2,2016-05-01 22:30:00,João Cancelo,Cross
92789,11,MissedShots,1.1281499824523926,0.4965399887084961,0.0184923000633716,Rodrigo,a,2381,OpenPlay,2015,LeftFoot,1765,Real Madrid,Valencia,3,2,2016-05-08 19:00:00,Antonio Barragán,Cross
92799,37,SavedShot,0.8372000350952148,0.40700000000000003,0.0193546991795301,Rodrigo,a,2381,OpenPlay,2015,LeftFoot,1765,Real Madrid,Valencia,3,2,2016-05-08 19:00:00,Daniel Parejo,Pass
92808,54,Goal,0.9809500350952147,0.3951600112915039,0.379831999540329,Rodrigo,a,2381,FromCorner,2015,LeftFoot,1765,Real Madrid,Valencia,3,2,2016-05-08 19:00:00,,None
92816,79,SavedShot,1.081,0.3626,0.4415310025215149,Rodrigo,a,2381,OpenPlay,2015,LeftFoot,1765,Real Madrid,Valencia,3,2,2016-05-08 19:00:00,Santi Mina,Cross
135429,2,MissedShots,1.0154500350952147,0.3951600112915039,0.2970969974994659,Rodrigo,a,2381,OpenPlay,2016,RightFoot,1792,Eibar,Valencia,1,0,2016-08-27 20:15:00,José Gayá,Cross
135441,48,MissedShots,1.008549964904785,0.3026600112915038,0.0430129989981651,Rodrigo,a,2381,FromCorner,2016,LeftFoot,1792,Eibar,Valencia,1,0,2016-08-27 20:15:00,José Gayá,Cross
135656,28,MissedShots,0.9429999999999998,0.217559997177124,0.0250592995434999,Rodrigo,h,2381,OpenPlay,2016,LeftFoot,1806,Valencia,Real Betis,2,3,2016-09-11 18:00:00,,None
135668,74,Goal,0.979799964904785,0.46693998870849607,0.2870120108127594,Rodrigo,h,2381,OpenPlay,2016,LeftFoot,1806,Valencia,Real Betis,2,3,2016-09-11 18:00:00,Daniel Parejo,Throughball
135677,84,BlockedShot,0.9728999824523925,0.3566800056457519,0.0921206995844841,Rodrigo,h,2381,OpenPlay,2016,RightFoot,1806,Valencia,Real Betis,2,3,2016-09-11 18:00:00,João Cancelo,Pass
135679,89,SavedShot,0.9096499824523925,0.22718000564575191,0.0245638992637395,Rodrigo,h,2381,OpenPlay,2016,LeftFoot,1806,Valencia,Real Betis,2,3,2016-09-11 18:00:00,João Cancelo,Pass
135873,33,MissedShots,0.9821000175476073,0.457319994354248,0.0730046033859252,Rodrigo,a,2381,OpenPlay,2016,LeftFoot,1815,Athletic Club,Valencia,2,1,2016-09-18 18:15:00,Daniel Parejo,Pass
135882,62,SavedShot,1.094799964904785,0.3677800056457519,0.6115450263023376,Rodrigo,a,2381,OpenPlay,2016,LeftFoot,1815,Athletic Club,Valencia,2,1,2016-09-18 18:15:00,Nani,Pass
136112,9,MissedShots,0.8567499999999999,0.26491999435424807,0.0223085992038249,Rodrigo,h,2381,OpenPlay,2016,LeftFoot,1828,Valencia,Alaves,2,1,2016-09-23 00:00:00,Martín Montoya,Pass
136330,18,BlockedShot,0.9637000350952147,0.26861999435424805,0.0431795008480548,Rodrigo,a,2381,OpenPlay,2016,LeftFoot,1834,Leganes,Valencia,1,2,2016-09-25 14:00:00,João Cancelo,Pass
136343,82,SavedShot,1.02925,0.5505600112915039,0.0365957990288734,Rodrigo,a,2381,OpenPlay,2016,LeftFoot,1834,Leganes,Valencia,1,2,2016-09-25 14:00:00,Nani,Pass
136575,45,SavedShot,1.0303999824523924,0.2826800056457519,0.0938125997781753,Rodrigo,h,2381,OpenPlay,2016,RightFoot,1844,Valencia,Atletico Madrid,0,2,2016-10-02 14:00:00,Nani,Pass
136580,61,MissedShots,0.9774999999999999,0.5187399887084961,0.0331780016422271,Rodrigo,h,2381,OpenPlay,2016,LeftFoot,1844,Valencia,Atletico Madrid,0,2,2016-10-02 14:00:00,Nani,Pass
137265,66,MissedShots,1.0545499649047851,0.3692600112915039,0.0848354995250701,Rodrigo,a,2381,OpenPlay,2016,Head,1856,Sporting Gijon,Valencia,1,2,2016-10-16 20:30:00,Zakaria Bakkali,Aerial
137266,73,MissedShots,0.997049964904785,0.3233800056457519,0.1339990049600601,Rodrigo,a,2381,OpenPlay,2016,LeftFoot,1856,Sporting Gijon,Valencia,1,2,2016-10-16 20:30:00,Daniel Parejo,Throughball
137269,86,MissedShots,0.4323999824523925,0.31746001129150386,0.0064391000196337,Rodrigo,a,2381,OpenPlay,2016,RightFoot,1856,Sporting Gijon,Valencia,1,2,2016-10-16 20:30:00,,None
137364,55,Goal,1.0338500175476073,0.4255,0.0753360986709594,Rodrigo,h,2381,FromCorner,2016,LeftFoot,1861,Valencia,Barcelona,2,3,2016-10-22 18:15:00,Nani,Chipped
136881,39,MissedShots,0.9407000350952147,0.33596001129150393,0.1105969995260238,Rodrigo,a,2381,OpenPlay,2016,LeftFoot,3317,Deportivo La Coruna,Valencia,1,1,2016-10-31 23:45:00,Enzo Pérez,Throughball
136887,55,Goal,1.1051499824523925,0.3626,0.7152810096740723,Rodrigo,a,2381,OpenPlay,2016,RightFoot,3317,Deportivo La Coruna,Valencia,1,1,2016-10-31 23:45:00,,Rebound
137670,55,MissedShots,1.0453500175476074,0.4898799774169922,0.0703155025839805,Rodrigo,a,2381,OpenPlay,2016,RightFoot,2783,Celta Vigo,Valencia,2,1,2016-11-06 19:15:00,Álvaro Medrán,Pass
137673,56,MissedShots,1.05225,0.22274000282287593,0.0495851002633571,Rodrigo,a,2381,OpenPlay,2016,RightFoot,2783,Celta Vigo,Valencia,2,1,2016-11-06 19:15:00,Nani,Pass
137892,26,SavedShot,0.997049964904785,0.3478,0.3603689968585968,Rodrigo,h,2381,OpenPlay,2016,LeftFoot,2792,Valencia,Granada,1,1,2016-11-20 19:15:00,Martín Montoya,Pass
137910,94,SavedShot,0.9912999649047851,0.3885,0.044183999300003,Rodrigo,h,2381,SetPiece,2016,Head,2792,Valencia,Granada,1,1,2016-11-20 19:15:00,Daniel Parejo,Cross
137943,59,MissedShots,1.0338500175476073,0.1998,0.0320204012095928,Rodrigo,a,2381,OpenPlay,2016,RightFoot,2800,Sevilla,Valencia,2,1,2016-11-26 23:45:00,Daniel Parejo,Pass
138064,6,Goal,1.0166000175476073,0.2849,0.0336522012948989,Rodrigo,h,2381,SetPiece,2016,Head,3171,Valencia,Malaga,2,2,2016-12-04 23:45:00,Daniel Parejo,Cross
138081,74,BlockedShot,1.058,0.3611199943542481,0.1146180033683776,Rodrigo,h,2381,SetPiece,2016,RightFoot,3171,Valencia,Malaga,2,2,2016-12-04 23:45:00,Munir,Pass
138342,27,BlockedShot,1.0073999824523925,0.5017200225830079,0.0339002013206481,Rodrigo,a,2381,OpenPlay,2016,LeftFoot,3175,Real Sociedad,Valencia,3,2,2016-12-10 19:15:00,Martín Montoya,Chipped
139368,32,MissedShots,1.0993999824523926,0.3122800056457519,0.0933040007948875,Rodrigo,a,2381,OpenPlay,2016,RightFoot,3893,Osasuna,Valencia,3,3,2017-01-09 23:45:00,Martín Montoya,Cross
143553,69,MissedShots,1.0005,0.35371999435424806,0.0377606004476547,Rodrigo,a,2381,OpenPlay,2016,Head,4068,Real Madrid,Valencia,2,1,2017-04-29 15:15:00,Ezequiel Garay,Chipped
143990,74,Goal,1.1373500175476075,0.383319994354248,0.968487024307251,Rodrigo,h,2381,OpenPlay,2016,RightFoot,4078,Valencia,Osasuna,4,1,2017-05-07 15:15:00,,None
143577,56,MissedShots,0.8693999824523925,0.4284600112915039,0.0253189001232385,Rodrigo,h,2381,OpenPlay,2016,LeftFoot,4096,Valencia,Villarreal,1,3,2017-05-21 15:45:00,Nani,Pass
169217,19,MissedShots,1.0442000350952148,0.45066001129150396,0.0811631977558136,Rodrigo,h,2381,OpenPlay,2017,LeftFoot,7880,Valencia,Las Palmas,1,0,2017-08-18 21:15:00,Carlos Soler,Chipped
169223,42,SavedShot,1.0166000175476073,0.4736,0.1089460030198097,Rodrigo,h,2381,OpenPlay,2017,LeftFoot,7880,Valencia,Las Palmas,1,0,2017-08-18 21:15:00,João Cancelo,Pass
169226,47,MissedShots,1.13275,0.3159800056457519,0.1453309953212738,Rodrigo,h,2381,OpenPlay,2017,LeftFoot,7880,Valencia,Las Palmas,1,0,2017-08-18 21:15:00,João Cancelo,Pass
169230,61,MissedShots,1.0683500175476075,0.5327999999999999,0.0590347982943058,Rodrigo,h,2381,OpenPlay,2017,LeftFoot,7880,Valencia,Las Palmas,1,0,2017-08-18 21:15:00,João Cancelo,Chipped
169234,69,BlockedShot,1.0361499824523923,0.36481999435424806,0.1381579935550689,Rodrigo,h,2381,OpenPlay,2017,LeftFoot,7880,Valencia,Las Palmas,1,0,2017-08-18 21:15:00,Simone Zaza,Pass
