id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
38559,39,Goal,1.094799964904785,0.35076001129150386,0.5755810141563416,Cristhian Stuani,h,1709,OpenPlay,2014,RightFoot,5679,Espanyol,Almeria,3,0,2015-01-25 18:00:00,Sergio García,Cross
37617,14,Goal,1.01775,0.37,0.7432780265808105,Cristhian Stuani,a,1709,Penalty,2014,RightFoot,5604,Sevilla,Espanyol,3,2,2015-02-01 18:00:00,,Standard
41049,80,BlockedShot,1.0913500175476074,0.35519999999999996,0.1487960070371627,Cristhian Stuani,h,1709,FromCorner,2014,RightFoot,5615,Espanyol,Valencia,1,2,2015-02-08 18:00:00,Álvaro González,Pass
41048,80,BlockedShot,1.0695,0.3781399887084961,0.5562999844551086,Cristhian Stuani,h,1709,OpenPlay,2014,RightFoot,5615,Espanyol,Valencia,1,2,2015-02-08 18:00:00,Sergio García,Pass
41203,47,SavedShot,1.0039500350952149,0.5076399887084961,0.0459856986999511,Cristhian Stuani,a,1709,OpenPlay,2014,LeftFoot,5628,Getafe,Espanyol,2,1,2015-02-20 19:45:00,Felipe Caicedo,Pass
40530,82,SavedShot,1.07525,0.44548000564575196,0.0502145998179912,Cristhian Stuani,a,1709,OpenPlay,2014,Head,5577,Real Sociedad,Espanyol,1,0,2015-03-08 16:00:00,Sergio García,Chipped
40532,87,MissedShots,1.0418999824523922,0.43289999999999995,0.0459442995488643,Cristhian Stuani,a,1709,OpenPlay,2014,Head,5577,Real Sociedad,Espanyol,1,0,2015-03-08 16:00:00,Lucas Vázquez,Chipped
40188,83,MissedShots,1.0051000175476072,0.38701999435424805,0.0293607991188764,Cristhian Stuani,h,1709,OpenPlay,2014,Head,5582,Espanyol,Atletico Madrid,0,0,2015-03-14 15:00:00,Lucas Vázquez,Aerial
38872,86,BlockedShot,1.0890499649047851,0.5024600112915039,0.0775747001171112,Cristhian Stuani,a,1709,OpenPlay,2014,RightFoot,5524,Villarreal,Espanyol,0,3,2015-04-09 21:00:00,Rubén Duarte,Pass
39122,25,BlockedShot,1.049950035095215,0.41958000564575193,0.0913591012358665,Cristhian Stuani,h,1709,OpenPlay,2014,LeftFoot,5531,Espanyol,Athletic Club,1,0,2015-04-12 16:00:00,Víctor Álvarez,Cross
39125,30,BlockedShot,0.9924500350952148,0.3256,0.0307692997157573,Cristhian Stuani,h,1709,OpenPlay,2014,Head,5531,Espanyol,Athletic Club,1,0,2015-04-12 16:00:00,Lucas Vázquez,Cross
39393,66,SavedShot,1.0511000175476073,0.21089999999999998,0.0885282009840011,Cristhian Stuani,a,1709,OpenPlay,2014,RightFoot,5535,Levante,Espanyol,2,2,2015-04-17 19:45:00,Sergio García,LayOff
39396,82,SavedShot,1.0545499649047851,0.44548000564575196,0.4135409891605377,Cristhian Stuani,a,1709,OpenPlay,2014,LeftFoot,5535,Levante,Espanyol,2,2,2015-04-17 19:45:00,Lucas Vázquez,Pass
36229,74,MissedShots,1.0430499649047853,0.37961999435424804,0.4205760061740875,Cristhian Stuani,h,1709,OpenPlay,2014,LeftFoot,5546,Espanyol,Barcelona,0,2,2015-04-25 15:00:00,Lucas Vázquez,Pass
36232,85,SavedShot,1.0154500350952147,0.43141999435424805,0.3114269971847534,Cristhian Stuani,h,1709,OpenPlay,2014,LeftFoot,5546,Espanyol,Barcelona,0,2,2015-04-25 15:00:00,Paco Montañés,Throughball
36084,28,SavedShot,1.0545499649047851,0.346319994354248,0.0600834004580974,Cristhian Stuani,a,1709,OpenPlay,2014,Head,5475,Eibar,Espanyol,0,2,2015-05-08 19:45:00,Sergio García,Aerial
36087,30,SavedShot,1.0303999824523924,0.4351199943542481,0.0730831995606422,Cristhian Stuani,a,1709,OpenPlay,2014,Head,5475,Eibar,Espanyol,0,2,2015-05-08 19:45:00,Sergio García,Cross
36093,59,Goal,1.0602999649047853,0.34188000564575194,0.613735020160675,Cristhian Stuani,a,1709,OpenPlay,2014,LeftFoot,5475,Eibar,Espanyol,0,2,2015-05-08 19:45:00,,None
36095,74,MissedShots,0.91425,0.42698000564575195,0.0588035993278026,Cristhian Stuani,a,1709,OpenPlay,2014,RightFoot,5475,Eibar,Espanyol,0,2,2015-05-08 19:45:00,Sergio García,Pass
36634,68,MissedShots,1.07525,0.31301999435424804,0.0519496984779834,Cristhian Stuani,h,1709,SetPiece,2014,Head,5492,Espanyol,Real Madrid,1,4,2015-05-17 18:00:00,Víctor Álvarez,Aerial
36637,72,Goal,1.0683500175476075,0.3663,0.5511400103569031,Cristhian Stuani,h,1709,OpenPlay,2014,RightFoot,5492,Espanyol,Real Madrid,1,4,2015-05-17 18:00:00,Sergio García,Pass
36639,77,MissedShots,1.0545499649047851,0.4366,0.0775957033038139,Cristhian Stuani,h,1709,OpenPlay,2014,RightFoot,5492,Espanyol,Real Madrid,1,4,2015-05-17 18:00:00,Sergio García,Cross
37114,6,BlockedShot,0.9211499824523925,0.45658000564575196,0.0333111993968486,Cristhian Stuani,a,1709,OpenPlay,2014,RightFoot,5503,Celta Vigo,Espanyol,3,2,2015-05-23 17:30:00,Sergio García,Pass
37122,30,SavedShot,0.9867000350952148,0.44918000564575195,0.1285869926214218,Cristhian Stuani,a,1709,OpenPlay,2014,RightFoot,5503,Celta Vigo,Espanyol,3,2,2015-05-23 17:30:00,Víctor Álvarez,Throughball
37132,47,Goal,0.9659999999999999,0.4588,0.3252800107002258,Cristhian Stuani,a,1709,OpenPlay,2014,RightFoot,5503,Celta Vigo,Espanyol,3,2,2015-05-23 17:30:00,Sergio García,Throughball
112715,12,Goal,0.8832000350952148,0.195359997177124,0.0186931993812322,Cristhian Stuani,a,1709,OpenPlay,2016,RightFoot,479,Sunderland,Middlesbrough,1,2,2016-08-21 16:30:00,Álvaro Negredo,Pass
112722,44,Goal,1.06375,0.3677800056457519,0.5719370245933533,Cristhian Stuani,a,1709,OpenPlay,2016,LeftFoot,479,Sunderland,Middlesbrough,1,2,2016-08-21 16:30:00,Álvaro Negredo,Pass
113137,72,SavedShot,1.0878999824523923,0.22569999999999998,0.0633715987205505,Cristhian Stuani,a,1709,OpenPlay,2016,RightFoot,489,West Bromwich Albion,Middlesbrough,0,0,2016-08-28 16:30:00,Antonio Barragán,Pass
114644,50,Goal,1.0890499649047851,0.3922,0.129829004406929,Cristhian Stuani,a,1709,FromCorner,2016,Head,526,West Ham,Middlesbrough,1,1,2016-10-01 18:00:00,Viktor Fischer,Cross
114024,52,MissedShots,0.92575,0.222,0.0259482990950346,Cristhian Stuani,h,1709,OpenPlay,2016,RightFoot,538,Middlesbrough,Watford,0,1,2016-10-16 16:30:00,Álvaro Negredo,BallRecovery
117233,33,BlockedShot,1.0568500175476074,0.2974800056457519,0.1043320000171661,Cristhian Stuani,a,1709,OpenPlay,2016,RightFoot,3123,Southampton,Middlesbrough,1,0,2016-12-11 18:15:00,,Rebound
117232,33,BlockedShot,1.0384500350952148,0.3004399887084961,0.093892402946949,Cristhian Stuani,a,1709,OpenPlay,2016,RightFoot,3123,Southampton,Middlesbrough,1,0,2016-12-11 18:15:00,,Rebound
117242,71,BlockedShot,0.8532999649047851,0.296,0.0197259001433849,Cristhian Stuani,a,1709,OpenPlay,2016,RightFoot,3123,Southampton,Middlesbrough,1,0,2016-12-11 18:15:00,Viktor Fischer,Pass
116188,11,MissedShots,0.9947499999999999,0.3344800056457519,0.2946259975433349,Cristhian Stuani,a,1709,OpenPlay,2016,RightFoot,3150,Burnley,Middlesbrough,1,0,2016-12-26 19:00:00,Antonio Barragán,Chipped
116195,63,SavedShot,1.0614500350952147,0.40921999435424805,0.0856646001338958,Cristhian Stuani,a,1709,FromCorner,2016,Head,3150,Burnley,Middlesbrough,1,0,2016-12-26 19:00:00,Gastón Ramírez,Cross
116197,68,MissedShots,1.081,0.3433600112915039,0.1082070022821426,Cristhian Stuani,a,1709,FromCorner,2016,Head,3150,Burnley,Middlesbrough,1,0,2016-12-26 19:00:00,Gastón Ramírez,Cross
117946,35,MissedShots,1.07525,0.471380005645752,0.0810490027070045,Cristhian Stuani,a,1709,OpenPlay,2016,LeftFoot,3341,Watford,Middlesbrough,0,0,2017-01-14 19:00:00,Álvaro Negredo,HeadPass
118564,26,Goal,1.1108999824523924,0.4299399887084961,0.3678959906101227,Cristhian Stuani,h,1709,OpenPlay,2016,LeftFoot,3351,Middlesbrough,West Ham,1,3,2017-01-21 18:00:00,Calum Chambers,Cross
118946,3,MissedShots,1.0418999824523922,0.49136001129150386,0.0680805966258049,Cristhian Stuani,h,1709,OpenPlay,2016,RightFoot,3363,Middlesbrough,West Bromwich Albion,1,1,2017-01-31 22:45:00,,Clearance
118956,44,SavedShot,1.123549964904785,0.46693998870849607,0.0128854997456073,Cristhian Stuani,h,1709,OpenPlay,2016,Head,3363,Middlesbrough,West Bromwich Albion,1,1,2017-01-31 22:45:00,,Rebound
117844,13,SavedShot,1.02925,0.41661999435424807,0.1029660031199455,Cristhian Stuani,h,1709,OpenPlay,2016,RightFoot,3382,Middlesbrough,Everton,0,0,2017-02-11 15:00:00,,Dispossessed
117845,15,MissedShots,1.0775499649047853,0.3692600112915039,0.1204740032553672,Cristhian Stuani,h,1709,FromCorner,2016,Head,3382,Middlesbrough,Everton,0,0,2017-02-11 15:00:00,Adam Forshaw,Cross
117852,50,SavedShot,1.0660499649047852,0.3766600112915039,0.0753173008561134,Cristhian Stuani,h,1709,SetPiece,2016,Head,3382,Middlesbrough,Everton,0,0,2017-02-11 15:00:00,Marten de Roon,HeadPass
118328,57,SavedShot,1.0418999824523922,0.4188399887084961,0.3825750052928924,Cristhian Stuani,a,1709,OpenPlay,2016,RightFoot,3392,Crystal Palace,Middlesbrough,1,0,2017-02-25 15:00:00,Adam Forshaw,HeadPass
118330,67,BlockedShot,0.9901499824523925,0.4173600112915039,0.0620037987828254,Cristhian Stuani,a,1709,OpenPlay,2016,RightFoot,3392,Crystal Palace,Middlesbrough,1,0,2017-02-25 15:00:00,,None
119686,60,MissedShots,0.8498500175476074,0.4299399887084961,0.0174947008490562,Cristhian Stuani,a,1709,OpenPlay,2016,RightFoot,3403,Stoke,Middlesbrough,2,0,2017-03-04 15:00:00,Grant Leadbitter,Pass
169102,5,SavedShot,0.759,0.45213998870849614,0.0123706003651022,Cristhian Stuani,h,1709,OpenPlay,2017,RightFoot,7882,Girona,Atletico Madrid,2,2,2017-08-19 19:15:00,Borja,Pass
169105,21,Goal,1.0683500175476075,0.34113998870849604,0.1397420018911361,Cristhian Stuani,h,1709,OpenPlay,2017,Head,7882,Girona,Atletico Madrid,2,2,2017-08-19 19:15:00,Álex Granell,Cross
169106,24,Goal,1.0878999824523923,0.3781399887084961,0.4866960048675537,Cristhian Stuani,h,1709,SetPiece,2017,Head,7882,Girona,Atletico Madrid,2,2,2017-08-19 19:15:00,,None
169115,78,MissedShots,1.1108999824523924,0.32263998870849603,0.6167430281639099,Cristhian Stuani,h,1709,OpenPlay,2017,RightFoot,7882,Girona,Atletico Madrid,2,2,2017-08-19 19:15:00,Portu,Pass
169528,23,BlockedShot,0.8981499824523925,0.235319994354248,0.0243440996855497,Cristhian Stuani,h,1709,OpenPlay,2017,RightFoot,7895,Girona,Malaga,1,0,2017-08-26 19:15:00,Borja,Pass
169536,47,MissedShots,1.0223500175476072,0.5091200225830078,0.3340849876403808,Cristhian Stuani,h,1709,OpenPlay,2017,LeftFoot,7895,Girona,Malaga,1,0,2017-08-26 19:15:00,Borja,Throughball
169742,66,SavedShot,1.0303999824523924,0.3737,0.0484041012823581,Cristhian Stuani,a,1709,OpenPlay,2017,Head,7906,Athletic Club,Girona,2,0,2017-09-10 15:15:00,Borja,Aerial
169964,4,BlockedShot,1.0407499999999998,0.41440000000000005,0.066331498324871,Cristhian Stuani,h,1709,SetPiece,2017,Head,7916,Girona,Sevilla,0,1,2017-09-17 15:15:00,Álex Granell,Chipped
169973,50,BlockedShot,0.9867000350952148,0.27823998870849603,0.0646238029003143,Cristhian Stuani,h,1709,OpenPlay,2017,LeftFoot,7916,Girona,Sevilla,0,1,2017-09-17 15:15:00,Pere Pons,Pass
170197,4,MissedShots,1.1051499824523925,0.3966399887084961,0.5872989892959595,Cristhian Stuani,a,1709,OpenPlay,2017,Head,7925,Leganes,Girona,0,0,2017-09-20 19:00:00,Borja,Cross
170204,31,MissedShots,1.0062499999999999,0.37296001129150386,0.4199950098991394,Cristhian Stuani,a,1709,OpenPlay,2017,RightFoot,7925,Leganes,Girona,0,0,2017-09-20 19:00:00,Olarenwaju Kayode,Throughball
170210,62,BlockedShot,0.9694500350952148,0.5446399887084962,0.0276695005595684,Cristhian Stuani,a,1709,OpenPlay,2017,RightFoot,7925,Leganes,Girona,0,0,2017-09-20 19:00:00,Borja,Chipped
170988,9,SavedShot,0.9855499649047851,0.3774,0.3317160010337829,Cristhian Stuani,a,1709,OpenPlay,2017,RightFoot,7944,Celta Vigo,Girona,3,3,2017-09-29 20:00:00,Portu,HeadPass
170991,13,Goal,1.0959500350952145,0.3988600112915039,0.5142419934272766,Cristhian Stuani,a,1709,SetPiece,2017,Head,7944,Celta Vigo,Girona,3,3,2017-09-29 20:00:00,Juanpe,HeadPass
170565,38,SavedShot,1.13275,0.34113998870849604,0.158280998468399,Cristhian Stuani,h,1709,OpenPlay,2017,Head,7955,Girona,Villarreal,1,2,2017-10-15 15:15:00,Aday Benítez,Cross
170566,39,Goal,1.1155,0.3219,0.5343040227890015,Cristhian Stuani,h,1709,FromCorner,2017,RightFoot,7955,Girona,Villarreal,1,2,2017-10-15 15:15:00,Bernardo,Pass
171624,6,BlockedShot,0.8866499824523925,0.4972799774169922,0.0200136005878448,Cristhian Stuani,h,1709,OpenPlay,2017,RightFoot,7973,Girona,Real Madrid,2,1,2017-10-29 15:15:00,Portu,Pass
171639,53,Goal,1.0234999999999999,0.32041999435424806,0.4468950033187866,Cristhian Stuani,h,1709,OpenPlay,2017,RightFoot,7973,Girona,Real Madrid,2,1,2017-10-29 15:15:00,,TakeOn
171642,57,SavedShot,1.0798500175476076,0.4987600112915039,0.1061690002679824,Cristhian Stuani,h,1709,OpenPlay,2017,LeftFoot,7973,Girona,Real Madrid,2,1,2017-10-29 15:15:00,Álex Granell,Throughball
171646,66,MissedShots,1.0602999649047853,0.2671399887084961,0.3529900014400482,Cristhian Stuani,h,1709,OpenPlay,2017,RightFoot,7973,Girona,Real Madrid,2,1,2017-10-29 15:15:00,Álex Granell,Throughball
172068,7,SavedShot,1.0924999999999998,0.3737,0.5824419856071472,Cristhian Stuani,a,1709,OpenPlay,2017,LeftFoot,7982,Levante,Girona,1,2,2017-11-05 11:00:00,Álex Granell,Cross
172070,15,MissedShots,1.0269500350952148,0.3877600112915039,0.0373347997665405,Cristhian Stuani,a,1709,OpenPlay,2017,Head,7982,Levante,Girona,1,2,2017-11-05 11:00:00,Pablo Maffeo,Aerial
172077,56,SavedShot,0.9165499649047851,0.37443998870849604,0.0385696999728679,Cristhian Stuani,a,1709,OpenPlay,2017,LeftFoot,7982,Levante,Girona,1,2,2017-11-05 11:00:00,Portu,HeadPass
172083,83,Goal,1.0763999824523924,0.3159800056457519,0.4827649891376495,Cristhian Stuani,a,1709,OpenPlay,2017,RightFoot,7982,Levante,Girona,1,2,2017-11-05 11:00:00,Pere Pons,Pass
172383,63,Goal,1.1338999824523925,0.4062600112915039,0.6598179936408997,Cristhian Stuani,h,1709,OpenPlay,2017,Head,7992,Girona,Real Sociedad,1,1,2017-11-17 20:00:00,Portu,Aerial
172389,80,MissedShots,1.0453500175476074,0.33891999435424797,0.0519088990986347,Cristhian Stuani,h,1709,OpenPlay,2017,Head,7992,Girona,Real Sociedad,1,1,2017-11-17 20:00:00,Aday Benítez,Aerial
172390,84,MissedShots,0.9982000350952148,0.37888000564575197,0.0598313994705677,Cristhian Stuani,h,1709,OpenPlay,2017,LeftFoot,7992,Girona,Real Sociedad,1,1,2017-11-17 20:00:00,Álex Granell,Cross
171313,2,SavedShot,0.8372000350952148,0.5476,0.0106298001483082,Cristhian Stuani,a,1709,OpenPlay,2017,RightFoot,8001,Real Betis,Girona,2,2,2017-11-25 17:30:00,Borja,HeadPass
171319,33,MissedShots,1.0660499649047852,0.3603800056457519,0.1429740041494369,Cristhian Stuani,a,1709,OpenPlay,2017,Head,8001,Real Betis,Girona,2,2,2017-11-25 17:30:00,Pablo Maffeo,Cross
171327,51,SavedShot,0.9165499649047851,0.17094000282287594,0.0249052997678518,Cristhian Stuani,a,1709,OpenPlay,2017,RightFoot,8001,Real Betis,Girona,2,2,2017-11-25 17:30:00,Pablo Maffeo,Pass
171803,27,MissedShots,1.0234999999999999,0.386280005645752,0.038646001368761,Cristhian Stuani,h,1709,OpenPlay,2017,Head,8011,Girona,Alaves,2,3,2017-12-04 20:00:00,Pablo Maffeo,Aerial
171808,58,Goal,1.06375,0.5216999999999999,0.0471680015325546,Cristhian Stuani,h,1709,OpenPlay,2017,LeftFoot,8011,Girona,Alaves,2,3,2017-12-04 20:00:00,Marc Muniesa,TakeOn
171813,68,BlockedShot,1.0418999824523922,0.3522399887084961,0.0492670014500618,Cristhian Stuani,h,1709,FromCorner,2017,Head,8011,Girona,Alaves,2,3,2017-12-04 20:00:00,,None
184282,4,Goal,1.0234999999999999,0.39811999435424805,0.19166299700737,Cristhian Stuani,h,1709,SetPiece,2017,Head,8032,Girona,Getafe,1,0,2017-12-17 11:00:00,Johan Mojica,Cross
184286,24,MissedShots,0.8372000350952148,0.3966399887084961,0.0209739003330469,Cristhian Stuani,h,1709,OpenPlay,2017,RightFoot,8032,Girona,Getafe,1,0,2017-12-17 11:00:00,,None
184290,47,SavedShot,1.0533999824523923,0.29378000564575196,0.0758114978671073,Cristhian Stuani,h,1709,OpenPlay,2017,Head,8032,Girona,Getafe,1,0,2017-12-17 11:00:00,Portu,Cross
184349,44,BlockedShot,1.081,0.35371999435424806,0.1238360032439231,Cristhian Stuani,a,1709,FromCorner,2017,LeftFoot,8039,Eibar,Girona,4,1,2017-12-21 18:30:00,Juanpe,HeadPass
186851,24,MissedShots,1.094799964904785,0.3455800056457519,0.5481860041618347,Cristhian Stuani,a,1709,OpenPlay,2017,Head,8058,Valencia,Girona,2,1,2018-01-06 15:15:00,Portu,Chipped
186864,78,SavedShot,0.9867000350952148,0.33818000564575196,0.0300379991531372,Cristhian Stuani,a,1709,OpenPlay,2017,Head,8058,Valencia,Girona,2,1,2018-01-06 15:15:00,Portu,Cross
187192,24,Goal,1.01775,0.37,0.7432780265808105,Cristhian Stuani,h,1709,Penalty,2017,RightFoot,8066,Girona,Las Palmas,6,0,2018-01-13 12:00:00,,Standard
190025,64,MissedShots,1.049950035095215,0.3559399887084961,0.3301829993724823,Cristhian Stuani,a,1709,SetPiece,2017,Head,8085,Malaga,Girona,0,0,2018-01-27 17:30:00,Álex Granell,Cross
190030,83,MissedShots,0.9073500175476074,0.5268799774169921,0.0220689997076988,Cristhian Stuani,a,1709,OpenPlay,2017,RightFoot,8085,Malaga,Girona,0,0,2018-01-27 17:30:00,Borja,Chipped
195296,6,Goal,1.01775,0.37,0.7432780265808105,Cristhian Stuani,h,1709,Penalty,2017,RightFoot,8096,Girona,Athletic Club,2,0,2018-02-04 17:30:00,,Standard
195298,18,MissedShots,1.0407499999999998,0.3515,0.046791698783636,Cristhian Stuani,h,1709,SetPiece,2017,Head,8096,Girona,Athletic Club,2,0,2018-02-04 17:30:00,Álex Granell,Aerial
195303,58,ShotOnPost,1.117799964904785,0.3877600112915039,0.6428009867668152,Cristhian Stuani,h,1709,SetPiece,2017,Head,8096,Girona,Athletic Club,2,0,2018-02-04 17:30:00,Jonás Ramalho,HeadPass
195306,64,Goal,1.0971000175476076,0.386280005645752,0.6025689840316772,Cristhian Stuani,h,1709,OpenPlay,2017,Head,8096,Girona,Athletic Club,2,0,2018-02-04 17:30:00,Portu,Cross
196183,14,SavedShot,1.0234999999999999,0.37296001129150386,0.054552998393774,Cristhian Stuani,h,1709,OpenPlay,2017,Head,8117,Girona,Leganes,3,0,2018-02-16 20:00:00,Álex Granell,Chipped
196185,22,Goal,1.01775,0.37,0.7432780265808105,Cristhian Stuani,h,1709,Penalty,2017,RightFoot,8117,Girona,Leganes,3,0,2018-02-16 20:00:00,,Standard
198230,3,MissedShots,1.0005,0.3322600112915039,0.1073369979858398,Cristhian Stuani,h,1709,OpenPlay,2017,RightFoot,8132,Girona,Celta Vigo,1,0,2018-02-27 20:30:00,Portu,Pass
198234,17,BlockedShot,0.8268500175476073,0.2886,0.0178040005266666,Cristhian Stuani,h,1709,OpenPlay,2017,RightFoot,8132,Girona,Celta Vigo,1,0,2018-02-27 20:30:00,Portu,BallRecovery
198617,15,Goal,1.0614500350952147,0.3048800056457519,0.055825900286436,Cristhian Stuani,a,1709,OpenPlay,2017,Head,8144,Villarreal,Girona,0,2,2018-03-03 12:00:00,Borja,Chipped
199758,17,MissedShots,0.997049964904785,0.3988600112915039,0.0466601997613906,Cristhian Stuani,h,1709,SetPiece,2017,Head,8153,Girona,Deportivo La Coruna,2,0,2018-03-09 20:00:00,Borja,Chipped
199760,20,Goal,1.1143500175476075,0.34188000564575194,0.704770028591156,Cristhian Stuani,h,1709,SetPiece,2017,RightFoot,8153,Girona,Deportivo La Coruna,2,0,2018-03-09 20:00:00,,Rebound
202228,28,Goal,1.0234999999999999,0.40921999435424805,0.0577621981501579,Cristhian Stuani,a,1709,SetPiece,2017,Head,8163,Real Madrid,Girona,6,3,2018-03-18 19:45:00,Álex Granell,Cross
202241,66,Goal,1.1074500350952146,0.3448399887084961,0.4961119890213012,Cristhian Stuani,a,1709,FromCorner,2017,Head,8163,Real Madrid,Girona,6,3,2018-03-18 19:45:00,Borja,Aerial
202242,78,MissedShots,1.0648999824523924,0.372219994354248,0.3878700137138366,Cristhian Stuani,a,1709,SetPiece,2017,Head,8163,Real Madrid,Girona,6,3,2018-03-18 19:45:00,Álex Granell,Aerial
204662,56,MissedShots,1.0005,0.43068000564575193,0.3697080016136169,Cristhian Stuani,h,1709,OpenPlay,2017,RightFoot,8172,Girona,Levante,1,1,2018-03-31 00:00:00,Portu,Pass
204668,91,SavedShot,1.0453500175476074,0.39811999435424805,0.1154489964246749,Cristhian Stuani,h,1709,SetPiece,2017,Head,8172,Girona,Levante,1,1,2018-03-31 00:00:00,Álex Granell,Cross
207630,59,MissedShots,1.0154500350952147,0.296,0.2949270009994507,Cristhian Stuani,a,1709,OpenPlay,2017,RightFoot,8186,Real Sociedad,Girona,5,0,2018-04-08 16:30:00,Pablo Maffeo,Throughball
208155,37,MissedShots,1.0729500350952146,0.26491999435424807,0.0642651990056037,Cristhian Stuani,h,1709,OpenPlay,2017,RightFoot,8191,Girona,Real Betis,0,1,2018-04-13 19:00:00,,None
208154,37,SavedShot,0.9694500350952148,0.3633399887084961,0.0605702996253967,Cristhian Stuani,h,1709,OpenPlay,2017,LeftFoot,8191,Girona,Real Betis,0,1,2018-04-13 19:00:00,,None
208161,80,SavedShot,1.0867499999999999,0.3515,0.0937495976686477,Cristhian Stuani,h,1709,OpenPlay,2017,Head,8191,Girona,Real Betis,0,1,2018-04-13 19:00:00,,Aerial
