id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
32522,22,MissedShots,0.9038999824523924,0.38480000000000003,0.0386703982949256,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5831,Barcelona,Elche,3,0,2014-08-24 20:00:00,Rafinha,Pass
32525,41,Goal,0.9912999649047851,0.4551,0.0687014982104301,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5831,Barcelona,Elche,3,0,2014-08-24 20:00:00,Sergio Busquets,BallRecovery
32529,62,Goal,0.9889999999999999,0.3219,0.1503430008888244,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5831,Barcelona,Elche,3,0,2014-08-24 20:00:00,,TakeOn
32769,3,SavedShot,0.9407000350952147,0.2812,0.0455032996833324,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5842,Villarreal,Barcelona,0,1,2014-08-31 18:00:00,Pedro,Pass
32773,27,SavedShot,0.9993500175476074,0.14208000564575193,0.0653166994452476,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5842,Villarreal,Barcelona,0,1,2014-08-31 18:00:00,,Standard
32779,65,SavedShot,0.8314500350952148,0.36556001129150384,0.0548048987984657,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5842,Villarreal,Barcelona,0,1,2014-08-31 18:00:00,,Standard
32780,66,MissedShots,1.0487999649047852,0.3692600112915039,0.0971859022974968,Lionel Messi,a,2097,FromCorner,2014,Head,5842,Villarreal,Barcelona,0,1,2014-08-31 18:00:00,Ivan Rakitic,Cross
32787,71,BlockedShot,1.01775,0.44548000564575196,0.1146790012717247,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5842,Villarreal,Barcelona,0,1,2014-08-31 18:00:00,Rafinha,Pass
32788,76,BlockedShot,1.0073999824523925,0.3248600112915039,0.1062749996781349,Lionel Messi,a,2097,OpenPlay,2014,RightFoot,5842,Villarreal,Barcelona,0,1,2014-08-31 18:00:00,Dani Alves,Pass
32790,81,SavedShot,1.0971000175476076,0.24863998870849607,0.3100199997425079,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5842,Villarreal,Barcelona,0,1,2014-08-31 18:00:00,,None
32789,81,BlockedShot,1.031549964904785,0.33078000564575194,0.1257169991731643,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5842,Villarreal,Barcelona,0,1,2014-08-31 18:00:00,Neymar,Pass
33012,36,MissedShots,1.0303999824523924,0.3936800056457519,0.0412297993898391,Lionel Messi,h,2097,OpenPlay,2014,Head,5787,Barcelona,Athletic Club,2,0,2014-09-13 15:00:00,Ivan Rakitic,Aerial
33013,40,BlockedShot,1.0039500350952149,0.41809999999999997,0.0994253009557724,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5787,Barcelona,Athletic Club,2,0,2014-09-13 15:00:00,Munir,Pass
33697,22,BlockedShot,0.8843500175476073,0.4225399887084961,0.0253218002617359,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5804,Levante,Barcelona,0,5,2014-09-21 20:00:00,,None
33703,41,MissedShots,1.01775,0.37,0.7432780265808105,Lionel Messi,a,2097,Penalty,2014,LeftFoot,5804,Levante,Barcelona,0,5,2014-09-21 20:00:00,,Standard
33714,76,Goal,0.9889999999999999,0.3603800056457519,0.4680370092391968,Lionel Messi,a,2097,OpenPlay,2014,RightFoot,5804,Levante,Barcelona,0,5,2014-09-21 20:00:00,,None
33388,14,MissedShots,0.8762999649047851,0.2294,0.0569907985627651,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5813,Malaga,Barcelona,0,0,2014-09-24 21:00:00,,Standard
33391,25,MissedShots,1.0568500175476074,0.38480000000000003,0.1064739972352981,Lionel Messi,a,2097,OpenPlay,2014,OtherBodyPart,5813,Malaga,Barcelona,0,0,2014-09-24 21:00:00,Jordi Alba,Cross
